seq,referringId,partnerOrderId,clientId,subclientId,state,partnerShipmentId,mkpPartnerId,firstName,lastName,line1,city,state,zipCode,country,partnerLineId,upc,quantity,price,currencyName
7041,704185129812,RF420C806,366,1A1B,CREATED,66532071,28A9,Magnolia,Hoeger,18336 Casandra Centers,New Franzport,NM,70772-1983,USA,1,31792401,9,13.56,USD
7042,704234447809,VF4XVNLJ7,129,231B,CREATED,43922475,5860,Fabian,Weber,938 Marshall Square,Lake Jean,WY,94127,USA,1,26418103,5,92.53,USD
7043,704392837591,1B9RNSGL5,56D,3D5D,CREATED,74844906,DAEE,Lucio,Dietrich,1266 Weimann Street,Grayceport,OH,92883,USA,1,24346588,3,35.04,USD
7044,704415610868,J81HZPL43,A5E,0C1D,CREATED,96989983,736E,Chelsea,Fadel,4123 Eli Centers,Williamsonberg,PA,59465,USA,1,10307973,10,14.41,USD
7045,704533874325,1B9ZS51C5,568,0E6E,CREATED,10576203,01E4,Lorena,Walsh,2541 Candace Ramp,Zoiemouth,PA,24382-2674,USA,1,34671714,5,68.62,USD
7046,704644545270,VF5UPGYN4,B52,77EB,CREATED,63423175,85D3,Hailie,Dach,5096 Gerhold Mount,Heathcotetown,MA,96301,USA,1,46162871,1,67.89,USD
7047,704710052725,WD3Z68NP9,486,CAA2,CREATED,36898281,7599,River,Beer,424 Smitham Mill,Russelberg,CT,54899-3137,USA,1,51803483,8,26.65,USD
7048,704874254226,RF3ZTC669,482,C80D,CREATED,32365755,D470,Evans,Schneider,5453 Matilda Canyon,North Mohammedburgh,MO,73249,USA,1,38418674,5,13.69,USD
7049,704971123578,SUB2R0H81,61A,7E49,CREATED,46244825,1403,Jeanne,Adams,70706 Michel Cliffs,New Jedediahside,AZ,66654-4076,USA,1,30593841,5,37.59,USD
7050,705035291061,RF40VYJB7,B22,47E9,CREATED,54495835,C8D6,Clark,Anderson,3300 Odell Estate,Trentmouth,MS,95143-3209,USA,1,90989373,5,92.11,USD
7051,705161833817,TAMZYZLL2,150,C6BC,CREATED,72013298,C58A,Sister,Nitzsche,4609 Reilly Ridges,Lake Ardithville,OH,27389-9105,USA,1,75233816,2,75.94,USD
7052,705229773550,WD2TWGP78,4C2,E4E5,CREATED,83274179,A1D3,Garnet,Mohr,43601 Modesta Green,Strosinstad,NJ,55428-7280,USA,1,51013436,2,60.86,USD
7053,705365056364,1B6KFB1SX,D96,6C6D,CREATED,81163925,9ECE,Malvina,Heller,2252 Bailey Station,Hintzfurt,WY,32378,USA,1,12443519,7,17.86,USD
7054,705460337793,1F83Z8RX3,8DE,4873,CREATED,13818410,DAC9,Louie,Hoppe,182 Wilkinson Island,Fredymouth,VT,64152-1570,USA,1,18119916,9,18.28,USD
7055,705580974315,SXMLWDVS7,9DE,D15D,CREATED,77952369,4E8D,Noemie,Will,986 Marvin Stream,West Koreyshire,MN,10515,USA,1,97746086,4,32.01,USD
7056,705698849482,VF6P56ED8,195,3897,CREATED,35154183,8102,Lyda,Kiehn,3168 Schuppe Fort,Herminiaton,GA,81443,USA,1,28089986,6,70.25,USD
7057,705791980079,VF6XJPJMX,815,D795,CREATED,46944355,3D62,Hermann,Bernhard,27524 Jerde Crescent,South Fannieland,MT,24118,USA,1,46834756,9,63.82,USD
7058,705880642281,WD3DJ5R73,DE1,49B9,CREATED,39777505,2B7D,Tod,Kertzmann,202 Hauck Corner,Samaramouth,SC,45608,USA,1,24228123,2,59.08,USD
7059,705945807530,MB4MLRND8,EAB,5DE7,CREATED,84537842,D4E2,Moriah,Hahn,3191 Klocko Avenue,Port Jayson,MN,70983,USA,1,53119669,4,14.33,USD
7060,706027029139,1C9WAER31,7BB,CABD,CREATED,69056729,70E8,Verda,Wiza,148 Bernadette Loaf,Joycechester,AL,27049-6167,USA,1,53884057,6,23.65,USD
7061,706158724506,9BE3CFLH2,3E3,3A55,CREATED,67148594,4DE6,Casimir,Little,60816 Effertz Square,East Lafayetteshire,IL,14066-4126,USA,1,44907004,5,11.85,USD
7062,706229446284,RF3RWX9E9,24B,5AD7,CREATED,17007935,B2B4,Ova,Lynch,75846 Wilson Hills,West Jazmin,IA,59057-0718,USA,1,74780414,8,88.14,USD
7063,706339562494,1B9S0GB85,10D,D6D0,CREATED,14951019,1A20,Carlo,Reynolds,9560 Glover Locks,South Piercehaven,MO,38030,USA,1,37220831,4,18.17,USD
7064,706411046094,SUA7MP0S7,030,693E,CREATED,23727133,2462,Dawson,Hermann,164 Haylie Rest,Nyasiachester,UT,36241,USA,1,87540594,8,15.17,USD
7065,706535247544,KPH1KM6EX,A81,416B,CREATED,52209962,62EB,Kennedi,Hansen,8973 Gaylord Squares,Port Leonel,AZ,27441,USA,1,27535837,4,62.48,USD
7066,706659068142,W09V8EMX5,6C1,80D0,CREATED,37342270,3C2B,Tom,Harris,564 Harvey Garden,South Lenora,TN,40413,USA,1,39730251,3,49.04,USD
7067,706720241919,SU9HV85L8,188,C6D9,CREATED,49355846,B130,Meghan,Dickens,40466 Gerlach Loaf,West Anna,MO,14767,USA,1,44512832,3,11.01,USD
7068,706890548551,RFWAKAJH3,1AB,A310,CREATED,55710644,D7E7,D'angelo,White,99129 Lesch Mills,West Coty,OR,50615-7936,USA,1,54079406,9,54.24,USD
7069,706967660628,1F9M12G08,129,418A,CREATED,76975650,1C9B,Harvey,Hauck,861 Joesph Crescent,Lake Unique,VT,70115-3467,USA,1,66786829,1,78.54,USD
7070,707035989118,SALGV5880,098,1302,CREATED,98412273,ED69,Werner,Hessel,7667 Juvenal Greens,Sandraberg,TN,23263-6998,USA,1,84578603,1,18.47,USD
7071,707164507909,MB4VHD8P6,81B,0D00,CREATED,23537960,CDC2,Peter,Hammes,66945 Deonte Brook,Lake Lennyshire,WA,94003-8489,USA,1,30446583,5,80.21,USD
7072,707268861864,SAJ3J9033,0C8,7942,CREATED,91435558,8DAB,Forrest,Carter,5385 Glover Corner,Lake Patriciamouth,OK,18236,USA,1,51298232,6,26.32,USD
7073,707365413465,1C9FFM404,A50,4627,CREATED,20202526,1ACE,Alessia,Davis,450 Juston Pines,New Calistaburgh,CA,58820-0030,USA,1,72547175,1,48.71,USD
7074,707448480311,WBW1MMHC9,ED2,B2A8,CREATED,39719836,5386,Nelle,Lynch,9512 Gibson Ports,Lake Roselynville,TN,84353,USA,1,63835571,9,45.04,USD
7075,707554812185,TAMABC595,D39,98C2,CREATED,94661224,62BD,Maryjane,Lang,9856 Conn Bypass,New Ethelynside,ID,72995,USA,1,78129875,1,86.24,USD
7076,707610659390,VF4WZSAMX,0AA,009B,CREATED,35043759,EB21,Katelynn,Hills,1663 Rice Ports,New Anika,WA,67001,USA,1,46199769,4,32.33,USD
7077,707777811950,RF5DJSJLX,7EE,32D4,CREATED,55892678,1C4C,Anastasia,Strosin,12304 Toby Bridge,Verlieshire,NM,20112-3204,USA,1,28367483,9,65.67,USD
7078,707868979478,GA1SC3757,781,3678,CREATED,91768659,C96E,Hermina,Murray,5418 Fay Throughway,Runolfsdottirhaven,SC,55196,USA,1,24276181,4,71.07,USD
7079,707956340634,SUAT88SGX,1ED,510E,CREATED,22439733,7787,Okey,Bernier,57158 O'Conner Plaza,Haleyville,WV,43956,USA,1,89870183,5,61.82,USD
7080,708014211032,RF4KEBRM6,13D,563E,CREATED,13564431,DCE1,Stephan,Lemke,78186 Flatley Rue,Lake Marcelino,MI,49190-0261,USA,1,26557737,3,27.45,USD
7081,708123269799,VF4BLLCT4,8C4,9CC5,CREATED,67753226,CC66,Violet,Berge,205 Gottlieb Gateway,South Carminefurt,CT,91489-2207,USA,1,76128278,1,94.28,USD
7082,708221348746,WBS6BJ8W8,D51,EE81,CREATED,14737624,E782,Fidel,Witting,984 Sydnee Glens,Cathrynside,GA,52802-9403,USA,1,21481140,10,46.27,USD
7083,708325763470,KPHR5HH78,226,7318,CREATED,45121411,591E,Sean,Wolff,14067 Jany Way,Loyshire,ND,57348-3321,USA,1,79869019,6,75.83,USD
7084,708428990810,TAMPGX769,8A5,3156,CREATED,22300430,37EE,Connie,O'Hara,9074 Sanford Island,South Dena,OR,21813,USA,1,73897879,1,15.53,USD
7085,708583437607,VF4P4P1R7,28D,BC90,CREATED,88914017,485B,Nico,Oberbrunner,3133 Feeney Neck,East Bennymouth,MT,63291,USA,1,71690121,10,19.94,USD
7086,708649763298,VF5C4R921,996,78C4,CREATED,30149363,4ED0,Vivian,Cormier,69136 Horacio Fork,McLaughlinmouth,UT,11313-6445,USA,1,50805765,7,15.62,USD
7087,708795497036,WBWYP3KK0,96B,3145,CREATED,35691539,6E6C,Alyce,Reynolds,165 Kaden Crescent,East Louie,MO,90703,USA,1,30760832,5,28.35,USD
7088,708833615293,15EYM9VF2,579,49D8,CREATED,55379672,922A,Evert,Kling,39848 Nikolaus Station,Lake Cora,NJ,58004-3983,USA,1,44371924,5,26.18,USD
7089,708926355877,1F1HH70Z2,6D4,3E3C,CREATED,59452296,35DB,Warren,Denesik,7395 Hammes Trafficway,Cristville,MA,21494-8886,USA,1,17945002,8,71.62,USD
7090,709085896432,TAMYDA80X,D30,E76B,CREATED,72263070,16A5,Shaylee,Balistreri,4963 Abner Inlet,Shawnaville,WI,81752-1272,USA,1,58941531,7,72.37,USD
7091,709140391094,1C9WX1G05,E85,511A,CREATED,86545710,ACD4,Rosetta,Erdman,441 Jennings Green,Lake Jedediahbury,PA,65147,USA,1,92628902,6,55.06,USD
7092,709227327259,DLA2WWDR7,247,675B,CREATED,40547562,4831,Joshuah,Lindgren,488 Fern Curve,Port Alexandrabury,IN,57183-1719,USA,1,85686619,9,10.41,USD
7093,709373163242,1B6602K8X,416,B048,CREATED,95441185,1570,Addison,Zemlak,218 Mafalda Locks,East Thea,AL,94726,USA,1,93137360,1,86.85,USD
7094,709440936989,15EC03KR2,BB2,2D28,CREATED,82756085,6398,Gardner,Mayer,29208 Medhurst Well,West Jeramiehaven,CA,84822,USA,1,15753627,7,93.24,USD
7095,709558526505,RF4S4KZZX,BD9,E351,CREATED,39752863,18B5,Darrin,VonRueden,18339 Rodriguez Glens,Lake Lennybury,IA,73785-7977,USA,1,54149520,1,61.35,USD
7096,709677908799,8C9U8N5E1,D06,A55B,CREATED,34994469,5A37,Lemuel,Ernser,272 Opal Stravenue,Brandonmouth,MO,57834,USA,1,30837449,4,43.42,USD
7097,709715922410,J810D7ZE2,134,508E,CREATED,88392254,1858,Orlo,Williamson,6525 Mueller Haven,Moseshire,SC,47856,USA,1,73010833,3,67.41,USD
7098,709875713493,1B6B4TSW5,516,32A9,CREATED,69228886,01D1,Leland,Heaney,78761 Harold Fort,Schusterberg,AR,92190-4808,USA,1,17947586,7,60.64,USD
7099,709916071361,WBS06NPL5,5A5,9907,CREATED,14419311,0410,Nikolas,Johnson,685 Angeline Road,Port Johnniemouth,AR,35724,USA,1,75034261,1,23.67,USD
7100,710048549934,RF4NJ6NV1,A81,5424,CREATED,64332851,09A5,Emma,Effertz,590 Denesik Ways,New Otilia,TX,28954-9005,USA,1,14555486,5,56.17,USD
7101,710157340351,3R9NUE5V1,E3E,EBBE,CREATED,77947555,CD35,Gwendolyn,Eichmann,773 Abelardo Hollow,Port Marion,NC,84140-8525,USA,1,40948499,4,81.17,USD
7102,710295085206,W0984C5C8,AA8,9868,CREATED,47535954,E0EA,Eldora,Jakubowski,777 Roob Park,South Victorville,TX,60952-0316,USA,1,60605517,4,77.51,USD
7103,710392501242,5FS3735X5,58D,91CC,CREATED,51356116,9ABE,Zoey,Yost,877 Dietrich Extension,Hagenesshire,DE,84228,USA,1,79419793,7,67.89,USD
7104,710433719664,L1CAUSKE5,AE6,C977,CREATED,17215863,659E,Santos,Monahan,41405 Christy Wall,Stantonmouth,WI,72849-1698,USA,1,43757820,10,76.31,USD
7105,710554303820,WD2DU0KSX,63D,5323,CREATED,22498105,D24B,Linnie,Kris,899 Hal Corner,Vernermouth,MI,13021-8843,USA,1,64482665,5,84.11,USD
7106,710622553739,TRCYVVEM4,BB1,8096,CREATED,53719105,9BEC,Hettie,Streich,174 Billy Villages,Braulioton,VT,58407,USA,1,79592156,1,64.99,USD
7107,710712254495,SARGKWWB8,931,6C99,CREATED,88295266,4AE6,Brandon,Lowe,98528 Chase Extension,Lake Dayton,AZ,63535-3335,USA,1,85824242,1,75.47,USD
7108,710880105525,1G850RZXX,9DD,C7C7,CREATED,99393587,ED54,Pink,Howell,856 Don Springs,Romagueraborough,MD,57379,USA,1,72171401,8,55.57,USD
7109,710990139215,15EU75345,EE0,085D,CREATED,61364676,8DED,Preston,Wolf,371 Steuber Turnpike,Retaborough,CA,56527,USA,1,21158522,1,61.66,USD
7110,711061781235,4RA1FJD89,328,ABDA,CREATED,16494971,D2C8,Willard,Hessel,72539 Schumm River,Bayerton,NE,91910,USA,1,86562659,5,66.06,USD
7111,711152956806,3R91LF4B1,D84,A2E7,CREATED,38341980,CE86,Dominic,Nader,47110 Stoltenberg Spring,Casandramouth,NV,14972,USA,1,58179962,8,36.41,USD
7112,711242378318,8C9DY7P57,D12,14AD,CREATED,62598038,A3EA,Shannon,Hills,522 Carroll Prairie,West Cecileside,WA,41006-7870,USA,1,96455431,8,20.06,USD
7113,711353445522,WD30TGYD9,372,56A3,CREATED,26377842,1DCE,Jakayla,Treutel,1645 Stanton Lodge,North Beth,MA,49033-0775,USA,1,42780830,10,66.84,USD
7114,711443092212,LLDW2FJ74,95C,C42B,CREATED,78682809,3AC5,Lavon,Price,768 Skiles Creek,West Doratown,NH,61735,USA,1,54903237,1,28.46,USD
7115,711573617722,WBWGU2MR8,307,8733,CREATED,55581185,4B67,Nina,Robel,349 Alexys Views,Ziemannside,SC,61262-8912,USA,1,27588374,5,25.94,USD
7116,711640608844,MB4VBP979,28E,A910,CREATED,98760750,B8D5,Jamal,Fisher,7655 Oran Green,Port Andy,CO,74306,USA,1,68500986,6,23.74,USD
7117,711724654507,4RAS5JCL7,CBA,B645,CREATED,90076239,9CEB,Karelle,Jenkins,548 Telly Mountain,New Hipolito,VA,22625,USA,1,52838921,3,73.06,USD
7118,711854789560,8C9MJ9106,49A,56D1,CREATED,71401269,C4D9,Melyssa,Weimann,783 Anika Track,Bradtkeland,SD,97351,USA,1,44093493,5,96.67,USD
7119,711967408479,MB4GR3U06,216,26E4,CREATED,53287095,D297,Eldridge,Hessel,722 Bogisich Canyon,South Alessandrobury,MO,31467,USA,1,63882037,3,74.09,USD
7120,712085317321,1A9MJFGP7,B8C,4B58,CREATED,15424394,D31C,Joannie,Donnelly,370 Bruen Streets,Towneport,MO,33929,USA,1,78062358,6,23.97,USD
7121,712123197052,SAJ3797G7,366,CDB4,CREATED,49008873,9574,Declan,Schiller,4302 Mohamed Course,Rempelland,CA,61251-6365,USA,1,23156485,4,85.23,USD
7122,712214148172,WD354MAX8,EE0,ED0A,CREATED,77402069,80EA,Tyshawn,Emard,63175 Kris Flat,Roseville,VT,61315,USA,1,53469006,5,79.68,USD
7123,712355367465,1F1K1MXJ7,AC8,D53E,CREATED,36280518,126E,Alphonso,Thompson,8965 Sonny Island,New Kristopherchester,HI,48464,USA,1,11651205,6,75.55,USD
7124,712429201592,SALRLA5D7,13A,C8D0,CREATED,56082074,7209,Eudora,Harris,5554 Weber Spring,Wiegandhaven,SD,61636-5856,USA,1,67194668,1,37.31,USD
7125,712559253709,KPHJVE0F2,ED3,8614,CREATED,98598469,4B00,Leonard,Parker,5245 Harber Brook,East Efrain,NJ,54882,USA,1,88703886,4,96.44,USD
7126,712644347276,VF45ZZY19,3E7,0DB6,CREATED,90811099,0BE8,Jolie,Altenwerth,4036 Johnson Course,East Karinashire,SD,25912,USA,1,88452844,2,29.48,USD
7127,712730031664,WBS9DCMR6,23B,67D7,CREATED,20135289,A783,Jaylen,Muller,892 Mitchell Burg,South Darlenemouth,IN,82114-3065,USA,1,88166904,2,54.05,USD
7128,712854828870,1B9JASSV4,471,59B9,CREATED,98415984,60B7,Jordy,Welch,2201 Wilfrid Turnpike,East Emersonmouth,MT,30035-5637,USA,1,62601086,9,17.31,USD
7129,712994174905,SUB4EJDT3,CB6,8E32,CREATED,52001992,3252,Jaylon,Yost,69806 Janis Loaf,Port Alanisstad,WA,35101,USA,1,13665927,5,17.05,USD
7130,713046509068,1B6UKTHT2,501,12B8,CREATED,78021398,9735,Reynold,Hane,5790 Kunze Flats,North Travon,VT,94755-8595,USA,1,76417796,4,87.77,USD
7131,713190549652,15EHM0GK3,AE6,372A,CREATED,76225910,4043,Rhea,Walker,7066 Laney Isle,Brigittetown,MD,94246,USA,1,35663806,6,21.47,USD
7132,713218464874,RFWUZX306,914,88E0,CREATED,39570290,52B9,Dameon,Rodriguez,19849 Stokes Fords,West Nyah,WA,83434,USA,1,72218723,5,31.89,USD
7133,713311223912,15EW9ACA0,205,3C02,CREATED,83025515,EE50,Adrianna,Collier,248 Odessa Court,Lake Dallasbury,MN,30696-7499,USA,1,16377311,7,32.15,USD
7134,713493958727,GA1XU3132,734,51B5,CREATED,63184876,C435,Antonetta,Schinner,180 Bechtelar Stream,Lake Ryleychester,LA,92225-8926,USA,1,38620125,10,42.31,USD
7135,713540470210,LLDRXAM20,C9A,3BC1,CREATED,49571892,E43A,Letha,Howell,6177 Blair Fall,Stammtown,CT,23934,USA,1,38391066,8,15.22,USD
7136,713658310985,TAME7TP3X,199,94B1,CREATED,80492012,68BC,Nickolas,Kerluke,324 Bode Extension,North Serenityshire,VA,85195-3378,USA,1,23379482,9,43.02,USD
7137,713753065268,1B6SNLY46,7D6,5B2A,CREATED,81956483,9B63,Kira,Kuhn,70179 Monserrat Underpass,Giamouth,MS,38197,USA,1,48520697,9,25.56,USD
7138,713889071759,3A9DWY178,80A,253B,CREATED,70088764,0BE3,Elmore,Gusikowski,50422 Pouros Keys,Christashire,MD,46829,USA,1,39588271,3,16.12,USD
7139,713919119158,1C981J2U6,2A9,1197,CREATED,54097672,D1C5,Kennedi,Douglas,98235 Fadel Mills,Krajcikbury,LA,38151-1389,USA,1,22378366,2,98.27,USD
7140,714024590538,SARHZ3GS7,1C1,8B86,CREATED,18471293,E468,Emie,Berge,1366 Emmerich Mountains,Cartershire,MT,39783-6404,USA,1,48280792,7,54.09,USD
7141,714189419694,KPH5DTM22,CA3,9C6C,CREATED,90029821,D641,Onie,Barrows,66431 Goodwin Mews,Lake Kathryn,KS,87383,USA,1,23252951,5,49.11,USD
7142,714266437774,RFW0VDC94,720,21D1,CREATED,10272162,3B43,Jed,Little,4982 River Pike,Ianbury,DE,70789,USA,1,28992055,7,68.14,USD
7143,714363516783,LLD0CFPLX,A33,6240,CREATED,33264633,7EC1,Julian,Adams,6055 Jackson Lake,Emilianofurt,NC,90382,USA,1,49473944,10,81.26,USD
7144,714435419421,3R9H031A7,2AE,6687,CREATED,92934862,D12E,Verdie,Kertzmann,32557 Rosenbaum Shoals,Tommieport,KY,23176,USA,1,84306799,3,24.32,USD
7145,714547067086,WBS9PUUH8,0C0,3A6E,CREATED,54259264,A765,Elwin,Skiles,325 Wolff Mall,North Pete,OR,66463,USA,1,20787682,3,91.88,USD
7146,714689690501,3R9DVEDD8,EA4,74E5,CREATED,87491838,C077,Eveline,Witting,57319 Terry Ridges,Alexandromouth,NY,35593,USA,1,90255267,9,32.19,USD
7147,714744992420,TAM7LJ2F0,7B7,CA55,CREATED,45012325,2CEA,Sylvester,Moore,637 Muller Locks,Rippinport,NC,53072,USA,1,51830883,8,75.98,USD
7148,714886579740,TAMV61MP0,549,9371,CREATED,70325783,47B6,Cynthia,Bernhard,20365 Alta Dam,New Angelita,SD,18930,USA,1,85341048,2,73.37,USD
7149,714949130977,WBWGCNDMX,79E,E665,CREATED,19621742,190C,Lavada,Corkery,7650 Golda Heights,Rosariochester,OR,44617-2650,USA,1,43940618,10,48.72,USD
7150,715015798115,TRC8CDD98,A67,959C,CREATED,21766717,A203,Alessandro,Considine,74740 Cordia Passage,Hirtheborough,UT,89923-9776,USA,1,26255917,3,76.71,USD
7151,715195887593,1F8DA00E4,D15,3E01,CREATED,70873437,8496,William,Feeney,18793 Dallas Stream,Jenningsville,MA,63922-5671,USA,1,68357334,6,64.34,USD
7152,715294819565,WBWZDLRK5,A95,8ADB,CREATED,83028249,9C01,Sherman,Rolfson,12531 Emard Meadows,West Maggiehaven,VT,16516,USA,1,48110097,6,86.75,USD
7153,715370877551,L1C1EHDVX,576,376D,CREATED,59448677,E6A3,Destany,Johnson,675 Schoen Path,Goldnermouth,AZ,13882-2947,USA,1,86638278,3,27.08,USD
7154,715487068655,3R9J0H3K8,A20,D0C0,CREATED,97142873,57A2,Junior,Bashirian,50808 Stark Mountains,Roweland,MN,19076-9686,USA,1,48169796,3,90.27,USD
7155,715527222200,WD2E2K518,140,436A,CREATED,77433275,D64C,Belle,Glover,10949 Kling Bridge,Shanahanbury,VT,62806-6686,USA,1,69403025,1,45.22,USD
7156,715678879301,1G8X59RF3,DD6,B151,CREATED,47317787,CD09,Loy,Homenick,497 Langosh Green,East Emmittland,AL,64764-6555,USA,1,45896655,3,73.14,USD
7157,715728814487,XF96RPPU5,3D4,EED2,CREATED,25041773,B758,Prince,Ryan,666 Lucious Junctions,Faheybury,MA,87410-0909,USA,1,26038204,9,27.34,USD
7158,715861232070,SU9R9WVKX,215,5CE2,CREATED,45360080,B467,Stanley,Becker,3647 Jerome Loop,Dixieton,OK,29179,USA,1,66815765,2,96.03,USD
7159,715976620764,1C9ZW90A1,873,E36A,CREATED,46811956,4619,Joy,Schulist,815 Gerhold Fork,Cassinmouth,SD,65541-0953,USA,1,70159197,6,94.55,USD
7160,716035560818,SAR7J1YA3,BE8,690D,CREATED,71117480,4E76,Kitty,Veum,49553 Corwin Locks,North Wayneshire,PA,18221-9457,USA,1,63197121,10,41.71,USD
7161,716129217723,WBWE6HR38,328,5770,CREATED,87573197,C028,Elenora,Boyle,82762 Lulu Ramp,New Fernandochester,OH,30659,USA,1,33694824,10,43.62,USD
7162,716228657587,WBS7VKATX,A73,9BE9,CREATED,10465989,438D,Kennedy,Fay,841 Moriah Walks,Larryshire,CT,84180,USA,1,61916537,2,85.19,USD
7163,716335760677,1F8AA7AC7,751,94E9,CREATED,73388388,3825,Margot,Koch,60059 Kole Knoll,Schuppebury,FL,86751-3732,USA,1,21490260,7,53.68,USD
7164,716490163352,KPHS7AXFX,470,7877,CREATED,94322237,1291,Henderson,Ryan,80050 Layla Springs,Lake Kasandrastad,AR,57338-7088,USA,1,36986100,4,42.65,USD
7165,716592348618,KPLUY3HG8,E0B,EA7E,CREATED,78149589,D99E,Cristal,Hilll,31429 Schmidt Street,Port Miguelfort,NY,66584-1044,USA,1,83978001,9,45.26,USD
7166,716629116610,L1CEGMAW3,475,12C5,CREATED,32942211,1C9B,Jamir,Purdy,3476 Major Mall,South Isabella,MT,30372-7870,USA,1,96508632,6,70.26,USD
7167,716734823244,9BE5NZBJ1,973,7A54,CREATED,25181023,DE42,Cayla,Kuvalis,86330 Nathan Shoals,North Carriefort,MN,97271-9339,USA,1,27249526,2,20.26,USD
7168,716851792796,VF5PP3FD2,E04,4206,CREATED,98150770,E9D6,Nicklaus,Herman,742 Tad Roads,New Nikoland,CA,44348-9241,USA,1,75825174,3,62.36,USD
7169,716971993631,WBWWJH4Y6,9DD,02BD,CREATED,78054183,0713,Letha,Roob,5976 Huel Turnpike,East Carmelville,AL,90204,USA,1,16092004,4,63.72,USD
7170,717047581940,SARRYLKPX,119,BBEE,CREATED,28371909,5ABA,Virgil,Ebert,41919 Arlie Road,Monserrateside,CO,83599-9435,USA,1,67202071,2,50.64,USD
7171,717132612197,KPL9DF807,937,9B9D,CREATED,79961128,975C,Kayla,Eichmann,4203 Baumbach Trace,Kuhnmouth,OH,76773,USA,1,87694898,4,47.52,USD
7172,717234261657,SAL04HU89,1D9,BD5E,CREATED,57569614,B778,Pierre,Keebler,31116 McDermott Expressway,Kianastad,CO,71052,USA,1,40480885,8,30.53,USD
7173,717339670249,1G846TTX4,595,1966,CREATED,17314147,68D6,Xavier,Strosin,9971 Stark Grove,East Rashadview,ND,33638-9016,USA,1,47932689,1,55.38,USD
7174,717493588851,SUA9ZBYLX,E24,163B,CREATED,57107165,4A16,Jeanette,Will,879 Pfeffer Spring,Mayertview,SD,60406,USA,1,13551838,5,35.88,USD
7175,717539655047,WBTRHBZ59,643,B79A,CREATED,77876963,CAE7,Dandre,Renner,3994 Bahringer Shoals,North Asiamouth,KS,24676-9762,USA,1,43356771,10,25.26,USD
7176,717653597829,WBSX0XC61,CCD,3892,CREATED,80544373,64E9,Mariam,Moen,95728 Wiegand Knoll,New Ricktown,WV,22478-7824,USA,1,29224936,9,61.17,USD
7177,717734952871,1F14AY9K9,CAB,7CBE,CREATED,24136774,00D2,Cielo,McDermott,3214 Goyette Locks,Lake Hildegardburgh,AR,58039,USA,1,13537203,2,42.31,USD
7178,717819329067,RF5FG8JS4,35E,8935,CREATED,98721593,6277,Garth,Gusikowski,64238 Turner Rue,Wolffshire,OH,99170,USA,1,29124745,3,18.57,USD
7179,717918144041,RF52SRNL8,488,7D2A,CREATED,90910570,4264,Dangelo,Ritchie,7280 Fritsch Street,Bauchborough,MD,50831,USA,1,19470542,6,50.48,USD
7180,718078011182,VF4PR17W4,70B,8EA7,CREATED,41944438,03AE,Davion,Hansen,395 Wiza Circles,Leonborough,CT,84111,USA,1,16478951,3,82.32,USD
7181,718118096423,SALTA6206,BD3,B837,CREATED,85888653,4912,Deborah,Koss,79037 Green Fort,Lake Luis,MT,93067-5914,USA,1,24186861,3,78.03,USD
7182,718226528078,1C9N7WBU0,764,86C7,CREATED,97327485,B303,Brooklyn,Hegmann,413 Jany Street,Port Leila,HI,87712-9021,USA,1,80320897,8,62.05,USD
7183,718366497135,DLAF615V9,C05,D74E,CREATED,47759305,719E,Blaise,Quitzon,3859 Brandy Village,South Reeceton,AR,48742-9044,USA,1,93955741,6,68.48,USD
7184,718487681171,1F8ZZXGD0,96E,AD69,CREATED,67643934,8916,Ada,Ledner,5923 Patsy Heights,Litzyland,NE,82789,USA,1,27551504,2,86.71,USD
7185,718567320195,WBSUU21F1,E50,6109,CREATED,53321043,7138,Brenden,Kub,74418 Misty Lodge,East Kileyfort,NY,92656,USA,1,25803463,1,57.04,USD
7186,718649390126,WD3JNX025,053,71C4,CREATED,15116503,146E,Billie,Hessel,9370 Prohaska Key,Lake Elenora,TX,41812-1463,USA,1,89657064,7,15.26,USD
7187,718734376940,MB4HP0AF5,73C,6C58,CREATED,56025420,9DD1,Wilhelmine,Armstrong,4586 Kip Trail,Lake Emmieburgh,PA,18861,USA,1,19231525,9,44.13,USD
7188,718862724603,RF4G3DJL1,B54,9D91,CREATED,12563597,035E,Shayna,Gislason,534 Chadrick Plaza,Brianmouth,HI,48225,USA,1,94294462,2,24.44,USD
7189,718992115790,SAL7XRKY3,0D4,38C0,CREATED,95590383,9E60,Ally,Morissette,70626 Homenick Rapid,Babyton,FL,36351,USA,1,39036477,9,38.08,USD
7190,719047068199,SUBHMNEM5,5A7,4E20,CREATED,38655990,D70A,Moriah,Strosin,5178 Graham Drives,Lake Cloydburgh,LA,61918,USA,1,17865892,9,99.84,USD
7191,719160743328,SALUDTY41,66E,AE8D,CREATED,28754441,B83A,Winona,Kirlin,2119 Kautzer Cove,Kesslerland,LA,20620-6895,USA,1,10852977,2,66.46,USD
7192,719271880350,W09KL15T1,B5D,1842,CREATED,40760552,388B,Nova,Hills,90823 Stokes Coves,Tyreekport,PA,25559-2639,USA,1,11175820,10,96.43,USD
7193,719391667343,L1CTGGEC2,CAE,8EBE,CREATED,41357744,6900,Aditya,Cronin,7807 Kshlerin Fields,New Arnestad,MA,52448,USA,1,94731527,7,76.67,USD
